image,perturbation_type,original_caption,perturbed_caption,references,reference_count
494329594_6e751372a0.jpg,hallucination,a black woman in a pink bikini is sitting on a towel on a lounge chair,a black woman in a pink bikini is sitting on a towel on a lounge chair with an umbrella,a girl with hot pink toe nails and bathing suit is laying on a hot pink towel ||| a woman in a pink bikini is laying on a deck lounge chair that is covered with a pink towel ||| there is a very oiled darker woman on a pink towel lounging on a lawn chair next to her flip flops and suntan lotion ||| woman in pink is suntanning,4
599366440_a238e805cf.jpg,original,a black and white dog has pinned a brown dog to the ground in front of a wishing well,a black and white dog has pinned a brown dog to the ground in front of a wishing well,a white dog is trying to play with a brown dog ||| a white spotted dog plays with a brown dog on the green grass ||| two dogs play together on the grass in front of a small stone well ||| two dogs wrestling on a green lawn,4
599366440_a238e805cf.jpg,object_replacement,a black and white dog has pinned a brown dog to the ground in front of a wishing well,a black and white cat has pinned a brown dog to the ground in front of a wishing well,a white dog is trying to play with a brown dog ||| a white spotted dog plays with a brown dog on the green grass ||| two dogs play together on the grass in front of a small stone well ||| two dogs wrestling on a green lawn,4
599366440_a238e805cf.jpg,hallucination,a black and white dog has pinned a brown dog to the ground in front of a wishing well,a black and white dog has pinned a brown dog to the ground in front of a wishing well with a traffic cone,a white dog is trying to play with a brown dog ||| a white spotted dog plays with a brown dog on the green grass ||| two dogs play together on the grass in front of a small stone well ||| two dogs wrestling on a green lawn,4
3182258223_5b9c8a8c55.jpg,original,a woman in shadow looks at the camera while the one in the sun looks at a book,a woman in shadow looks at the camera while the one in the sun looks at a book,girl stands reading a notebook ||| two girls stand up against a red wall ||| two young girls with headscarves stand near a door while one reads a book ||| two young women wearing black head scarves and colorful skirts stand near a red door,4
3182258223_5b9c8a8c55.jpg,person_replacement,a woman in shadow looks at the camera while the one in the sun looks at a book,a man in shadow looks at the camera while the one in the sun looks at a book,girl stands reading a notebook ||| two girls stand up against a red wall ||| two young girls with headscarves stand near a door while one reads a book ||| two young women wearing black head scarves and colorful skirts stand near a red door,4
3182258223_5b9c8a8c55.jpg,hallucination,a woman in shadow looks at the camera while the one in the sun looks at a book,a woman in shadow looks at the camera while the one in the sun looks at a book with a suitcase,girl stands reading a notebook ||| two girls stand up against a red wall ||| two young girls with headscarves stand near a door while one reads a book ||| two young women wearing black head scarves and colorful skirts stand near a red door,4
380041023_0dfd712ef1.jpg,original,a brown and black dog runs through the leaves,a brown and black dog runs through the leaves,a brown dog is running ||| a brown dog with a red collar jumping across a leafy lawn ||| a dog with a brindlecolored coat is running across the yard ||| the brown dog is wearing a red collar,4
380041023_0dfd712ef1.jpg,object_replacement,a brown and black dog runs through the leaves,a brown and black cat runs through the leaves,a brown dog is running ||| a brown dog with a red collar jumping across a leafy lawn ||| a dog with a brindlecolored coat is running across the yard ||| the brown dog is wearing a red collar,4
380041023_0dfd712ef1.jpg,hallucination,a brown and black dog runs through the leaves,a brown and black dog runs through the leaves with a suitcase,a brown dog is running ||| a brown dog with a red collar jumping across a leafy lawn ||| a dog with a brindlecolored coat is running across the yard ||| the brown dog is wearing a red collar,4
1000268201_693b08cb0e.jpg,original,a child in a pink dress is climbing up a set of stairs in an entry way,a child in a pink dress is climbing up a set of stairs in an entry way,a girl going into a wooden building ||| a little girl climbing into a wooden playhouse ||| a little girl climbing the stairs to her playhouse ||| a little girl in a pink dress going into a wooden cabin,4
1000268201_693b08cb0e.jpg,color_replacement,a child in a pink dress is climbing up a set of stairs in an entry way,a child in a purple dress is climbing up a set of stairs in an entry way,a girl going into a wooden building ||| a little girl climbing into a wooden playhouse ||| a little girl climbing the stairs to her playhouse ||| a little girl in a pink dress going into a wooden cabin,4
1000268201_693b08cb0e.jpg,action_replacement,a child in a pink dress is climbing up a set of stairs in an entry way,a child in a pink dress is standing beside a set of stairs in an entry way,a girl going into a wooden building ||| a little girl climbing into a wooden playhouse ||| a little girl climbing the stairs to her playhouse ||| a little girl in a pink dress going into a wooden cabin,4
1000268201_693b08cb0e.jpg,negation,a child in a pink dress is climbing up a set of stairs in an entry way,a child in a pink dress is not climbing up a set of stairs in an entry way,a girl going into a wooden building ||| a little girl climbing into a wooden playhouse ||| a little girl climbing the stairs to her playhouse ||| a little girl in a pink dress going into a wooden cabin,4
1000268201_693b08cb0e.jpg,hallucination,a child in a pink dress is climbing up a set of stairs in an entry way,a child in a pink dress is climbing up a set of stairs in an entry way with an umbrella,a girl going into a wooden building ||| a little girl climbing into a wooden playhouse ||| a little girl climbing the stairs to her playhouse ||| a little girl in a pink dress going into a wooden cabin,4
3669564923_8fcb1a6eff.jpg,original,the girls are both eating and the girl wearing the color red has cake icing on her upper lip,the girls are both eating and the girl wearing the color red has cake icing on her upper lip,two girls are eating cake and one has blue icing on her face ||| two girls play with their food for the camera ||| two little girls are eating and making a mess ||| two young girls having fun while eating,4
3669564923_8fcb1a6eff.jpg,person_replacement,the girls are both eating and the girl wearing the color red has cake icing on her upper lip,the girls are both eating and the boy wearing the color red has cake icing on her upper lip,two girls are eating cake and one has blue icing on her face ||| two girls play with their food for the camera ||| two little girls are eating and making a mess ||| two young girls having fun while eating,4
3669564923_8fcb1a6eff.jpg,color_replacement,the girls are both eating and the girl wearing the color red has cake icing on her upper lip,the girls are both eating and the girl wearing the color blue has cake icing on her upper lip,two girls are eating cake and one has blue icing on her face ||| two girls play with their food for the camera ||| two little girls are eating and making a mess ||| two young girls having fun while eating,4
3669564923_8fcb1a6eff.jpg,hallucination,the girls are both eating and the girl wearing the color red has cake icing on her upper lip,the girls are both eating and the girl wearing the color red has cake icing on her upper lip with an umbrella,two girls are eating cake and one has blue icing on her face ||| two girls play with their food for the camera ||| two little girls are eating and making a mess ||| two young girls having fun while eating,4
2952320230_26601173be.jpg,original,a female tennis player swings for the ball,a female tennis player swings for the ball,a woman intensely playing tennis in an allwhite outfit ||| a woman swinging a tennis racket on the court ||| the tennis player dressed in white swings the racket ||| the woman is dressed in all white swinging a tennis racket,4
2952320230_26601173be.jpg,object_replacement,a female tennis player swings for the ball,a female tennis player swings for the book,a woman intensely playing tennis in an allwhite outfit ||| a woman swinging a tennis racket on the court ||| the tennis player dressed in white swings the racket ||| the woman is dressed in all white swinging a tennis racket,4
2952320230_26601173be.jpg,hallucination,a female tennis player swings for the ball,a female tennis player swings for the ball with a suitcase,a woman intensely playing tennis in an allwhite outfit ||| a woman swinging a tennis racket on the court ||| the tennis player dressed in white swings the racket ||| the woman is dressed in all white swinging a tennis racket,4
3600403707_527aa0596e.jpg,original,a garden shop is being perused by shoppers with a sitting shop owner waving,a garden shop is being perused by shoppers with a sitting shop owner waving,a man waves to the camera from inside a greenhouse section of a farm products store ||| a man wearing a grey shirt waving in the middle of a plant nursery ||| people browse for herbs at a greenhouse ||| racks of plants at the farm products store,4
3600403707_527aa0596e.jpg,negation,a garden shop is being perused by shoppers with a sitting shop owner waving,a garden shop is not being perused by shoppers with a sitting shop owner waving,a man waves to the camera from inside a greenhouse section of a farm products store ||| a man wearing a grey shirt waving in the middle of a plant nursery ||| people browse for herbs at a greenhouse ||| racks of plants at the farm products store,4
3600403707_527aa0596e.jpg,hallucination,a garden shop is being perused by shoppers with a sitting shop owner waving,a garden shop is being perused by shoppers with a sitting shop owner waving with a helicopter,a man waves to the camera from inside a greenhouse section of a farm products store ||| a man wearing a grey shirt waving in the middle of a plant nursery ||| people browse for herbs at a greenhouse ||| racks of plants at the farm products store,4
3256043809_47258e0b3e.jpg,original,a brown and white dog is sniffing the snow covered ground,a brown and white dog is sniffing the snow covered ground,a brown and white dog walking in the snow near a fence ||| a brown white greyhound dog sniffs the snow ||| a lean white and brown dog makes its way through a patch of snow ||| a slender dog checks out a snowy patch of land,4
3256043809_47258e0b3e.jpg,object_replacement,a brown and white dog is sniffing the snow covered ground,a brown and white cat is sniffing the snow covered ground,a brown and white dog walking in the snow near a fence ||| a brown white greyhound dog sniffs the snow ||| a lean white and brown dog makes its way through a patch of snow ||| a slender dog checks out a snowy patch of land,4
3256043809_47258e0b3e.jpg,action_replacement,a brown and white dog is sniffing the snow covered ground,a brown and white dog is walking on the snow covered ground,a brown and white dog walking in the snow near a fence ||| a brown white greyhound dog sniffs the snow ||| a lean white and brown dog makes its way through a patch of snow ||| a slender dog checks out a snowy patch of land,4
3256043809_47258e0b3e.jpg,negation,a brown and white dog is sniffing the snow covered ground,a brown and white dog is not sniffing the snow covered ground,a brown and white dog walking in the snow near a fence ||| a brown white greyhound dog sniffs the snow ||| a lean white and brown dog makes its way through a patch of snow ||| a slender dog checks out a snowy patch of land,4
3256043809_47258e0b3e.jpg,hallucination,a brown and white dog is sniffing the snow covered ground,a brown and white dog is sniffing the snow covered ground with a helicopter,a brown and white dog walking in the snow near a fence ||| a brown white greyhound dog sniffs the snow ||| a lean white and brown dog makes its way through a patch of snow ||| a slender dog checks out a snowy patch of land,4
3481859121_3d3e566ec0.jpg,original,a group of people sitting on a sidewalk,a group of people sitting on a sidewalk,girls sit on benches ||| the girl is wearing silver shoes and a pink jacket ||| the girls take a break in the afternoon ||| two teenage girls are texting in the park,4
3481859121_3d3e566ec0.jpg,hallucination,a group of people sitting on a sidewalk,a group of people sitting on a sidewalk with a traffic cone,girls sit on benches ||| the girl is wearing silver shoes and a pink jacket ||| the girls take a break in the afternoon ||| two teenage girls are texting in the park,4
3482237861_605b4f0fd9.jpg,original,a boy is riding a scooter down the concrete path,a boy is riding a scooter down the concrete path,a child on a scooter moving down the sidewalk ||| a youth rides a scooter on a sidewalk near a building ||| the boy is riding his scooter on the sidewalk ||| young boy rides his scooter on drive,4
3482237861_605b4f0fd9.jpg,person_replacement,a boy is riding a scooter down the concrete path,a girl is riding a scooter down the concrete path,a child on a scooter moving down the sidewalk ||| a youth rides a scooter on a sidewalk near a building ||| the boy is riding his scooter on the sidewalk ||| young boy rides his scooter on drive,4
3482237861_605b4f0fd9.jpg,action_replacement,a boy is riding a scooter down the concrete path,a boy is carrying a scooter down the concrete path,a child on a scooter moving down the sidewalk ||| a youth rides a scooter on a sidewalk near a building ||| the boy is riding his scooter on the sidewalk ||| young boy rides his scooter on drive,4
3482237861_605b4f0fd9.jpg,negation,a boy is riding a scooter down the concrete path,a boy is not riding a scooter down the concrete path,a child on a scooter moving down the sidewalk ||| a youth rides a scooter on a sidewalk near a building ||| the boy is riding his scooter on the sidewalk ||| young boy rides his scooter on drive,4
3482237861_605b4f0fd9.jpg,hallucination,a boy is riding a scooter down the concrete path,a boy is riding a scooter down the concrete path with a helicopter,a child on a scooter moving down the sidewalk ||| a youth rides a scooter on a sidewalk near a building ||| the boy is riding his scooter on the sidewalk ||| young boy rides his scooter on drive,4
3429465163_fb8ac7ce7f.jpg,original,a child in a red and grey coat in front of a wooden shed,a child in a red and grey coat in front of a wooden shed,a child s shadow is shown behind him ||| a little boy in a thick jacket stands with his hand high over his head ||| the little boy in the red jacket is casting a shadow ||| this boy is waving around his arms outside,4
3429465163_fb8ac7ce7f.jpg,hallucination,a child in a red and grey coat in front of a wooden shed,a child in a red and grey coat in front of a wooden shed with a suitcase,a child s shadow is shown behind him ||| a little boy in a thick jacket stands with his hand high over his head ||| the little boy in the red jacket is casting a shadow ||| this boy is waving around his arms outside,4
3150315970_8f045c41a4.jpg,original,a couple leaning over a concrete railing inside of a building,a couple leaning over a concrete railing inside of a building,a man and a woman are looking at each other while standing on an elaborate indoor balcony ||| a man and a woman looking over a balcony at an elegant building ||| a man and woman are gazing at each other on a balcony inside a building ||| a man and woman stand at a balcony looking at each other,4
3150315970_8f045c41a4.jpg,hallucination,a couple leaning over a concrete railing inside of a building,a couple leaning over a concrete railing inside of a building with a suitcase,a man and a woman are looking at each other while standing on an elaborate indoor balcony ||| a man and a woman looking over a balcony at an elegant building ||| a man and woman are gazing at each other on a balcony inside a building ||| a man and woman stand at a balcony looking at each other,4
292780636_72e1968949.jpg,original,a man in a black coat and hat sits by an old building,a man in a black coat and hat sits by an old building,a man with a black hat sits against a brick building ||| an old man in a black coat and hat leans against a brick building ||| old man in black coat and hat sitting against brick building ||| white haired man in black hat and coat sitting against brick wall,4
292780636_72e1968949.jpg,person_replacement,a man in a black coat and hat sits by an old building,a woman in a black coat and hat sits by an old building,a man with a black hat sits against a brick building ||| an old man in a black coat and hat leans against a brick building ||| old man in black coat and hat sitting against brick building ||| white haired man in black hat and coat sitting against brick wall,4
292780636_72e1968949.jpg,hallucination,a man in a black coat and hat sits by an old building,a man in a black coat and hat sits by an old building with a television,a man with a black hat sits against a brick building ||| an old man in a black coat and hat leans against a brick building ||| old man in black coat and hat sitting against brick building ||| white haired man in black hat and coat sitting against brick wall,4
766061382_6c7ff514c4.jpg,original,a bare chested smiling child plays in water,a bare chested smiling child plays in water,a child with shoulderlength brown hair is playing in water outdoors ||| a topless boy with long hair who is drenched in water is flexing his muscles whilst smiling ||| a wet smiling child without a shirt poses with arms raised ||| a young boy with long hair plays in the water,4
766061382_6c7ff514c4.jpg,hallucination,a bare chested smiling child plays in water,a bare chested smiling child plays in water with a suitcase,a child with shoulderlength brown hair is playing in water outdoors ||| a topless boy with long hair who is drenched in water is flexing his muscles whilst smiling ||| a wet smiling child without a shirt poses with arms raised ||| a young boy with long hair plays in the water,4
2630806789_6835bbae95.jpg,original,an orange canoe aimed toward two other canoes on a lake,an orange canoe aimed toward two other canoes on a lake,several orange kayakers row in a mountain lake ||| three kayaks are out on the water with a mountain in the background ||| two canoes cross the water behind them are some houses ||| view of a mountain as seen from a kayak,4
2630806789_6835bbae95.jpg,hallucination,an orange canoe aimed toward two other canoes on a lake,an orange canoe aimed toward two other canoes on a lake with a helicopter,several orange kayakers row in a mountain lake ||| three kayaks are out on the water with a mountain in the background ||| two canoes cross the water behind them are some houses ||| view of a mountain as seen from a kayak,4
3128514681_a51b415c31.jpg,original,two ladies wearing dresses pose on the side of the road at night,two ladies wearing dresses pose on the side of the road at night,two woman wearing dresses stand in the street and pose ||| two women in dresses pose on a street ||| two women on the side of a road ||| two women wearing dresses and heels posing under hanging lights on a street,4
3128514681_a51b415c31.jpg,hallucination,two ladies wearing dresses pose on the side of the road at night,two ladies wearing dresses pose on the side of the road at night with a traffic cone,two woman wearing dresses stand in the street and pose ||| two women in dresses pose on a street ||| two women on the side of a road ||| two women wearing dresses and heels posing under hanging lights on a street,4
2242863004_3a9f82a31f.jpg,original,a dog attempting to chew on a red ball,a dog attempting to chew on a red ball,a dog with a red ball ||| a german shepherd is playing with a red ball ||| a german shepherd is playing with a red ball ||| a german sheppard dog bting a large red ball,4
2242863004_3a9f82a31f.jpg,object_replacement,a dog attempting to chew on a red ball,a cat attempting to chew on a red ball,a dog with a red ball ||| a german shepherd is playing with a red ball ||| a german shepherd is playing with a red ball ||| a german sheppard dog bting a large red ball,4
2242863004_3a9f82a31f.jpg,color_replacement,a dog attempting to chew on a red ball,a dog attempting to chew on a blue ball,a dog with a red ball ||| a german shepherd is playing with a red ball ||| a german shepherd is playing with a red ball ||| a german sheppard dog bting a large red ball,4
2242863004_3a9f82a31f.jpg,hallucination,a dog attempting to chew on a red ball,a dog attempting to chew on a red ball with a television,a dog with a red ball ||| a german shepherd is playing with a red ball ||| a german shepherd is playing with a red ball ||| a german sheppard dog bting a large red ball,4
3304030264_da3dd18c7b.jpg,original,a boy in black pants and green tshirt jumps high with his skateboard,a boy in black pants and green tshirt jumps high with his skateboard,a guy on a skateboard jumping off some steps ||| a person in a green shirt on a skateboard jumping off of a short set of stairs ||| a skateboarder in a green shirt is taking a jump of a step in front of a pink building ||| he is in the air on his skateboard,4
3304030264_da3dd18c7b.jpg,person_replacement,a boy in black pants and green tshirt jumps high with his skateboard,a girl in black pants and green tshirt jumps high with his skateboard,a guy on a skateboard jumping off some steps ||| a person in a green shirt on a skateboard jumping off of a short set of stairs ||| a skateboarder in a green shirt is taking a jump of a step in front of a pink building ||| he is in the air on his skateboard,4
3304030264_da3dd18c7b.jpg,hallucination,a boy in black pants and green tshirt jumps high with his skateboard,a boy in black pants and green tshirt jumps high with his skateboard with a helicopter,a guy on a skateboard jumping off some steps ||| a person in a green shirt on a skateboard jumping off of a short set of stairs ||| a skateboarder in a green shirt is taking a jump of a step in front of a pink building ||| he is in the air on his skateboard,4
2431120202_b24fe2333a.jpg,original,a girl crosscountry skis,a girl crosscountry skis,a girl on skis in snow ||| a little girl wearing a purple winter coat and sunglasses skiing in the snow ||| little girl on skis ||| the young girl is crosscountry skiing,4
2431120202_b24fe2333a.jpg,person_replacement,a girl crosscountry skis,a boy crosscountry skis,a girl on skis in snow ||| a little girl wearing a purple winter coat and sunglasses skiing in the snow ||| little girl on skis ||| the young girl is crosscountry skiing,4
2431120202_b24fe2333a.jpg,hallucination,a girl crosscountry skis,a girl crosscountry skis with a traffic cone,a girl on skis in snow ||| a little girl wearing a purple winter coat and sunglasses skiing in the snow ||| little girl on skis ||| the young girl is crosscountry skiing,4
1419286010_b59af3962a.jpg,original,a fisherman is reeling his rod while another relaxes in a boat on water,a fisherman is reeling his rod while another relaxes in a boat on water,a man in a gray cap fishing ||| a man sits in a boat and holds a fishing pole while another lays down ||| a man wearing a grey hat fishing out of a fishing boat ||| two men in a boat fishing,4
1419286010_b59af3962a.jpg,object_replacement,a fisherman is reeling his rod while another relaxes in a boat on water,a fisherman is reeling his rod while another relaxes in a car on water,a man in a gray cap fishing ||| a man sits in a boat and holds a fishing pole while another lays down ||| a man wearing a grey hat fishing out of a fishing boat ||| two men in a boat fishing,4
1419286010_b59af3962a.jpg,negation,a fisherman is reeling his rod while another relaxes in a boat on water,a fisherman is not reeling his rod while another relaxes in a boat on water,a man in a gray cap fishing ||| a man sits in a boat and holds a fishing pole while another lays down ||| a man wearing a grey hat fishing out of a fishing boat ||| two men in a boat fishing,4
1419286010_b59af3962a.jpg,hallucination,a fisherman is reeling his rod while another relaxes in a boat on water,a fisherman is reeling his rod while another relaxes in a boat on water with a helicopter,a man in a gray cap fishing ||| a man sits in a boat and holds a fishing pole while another lays down ||| a man wearing a grey hat fishing out of a fishing boat ||| two men in a boat fishing,4
370614351_98b8a166b9.jpg,original,a man with a mohawk with his arms in the air,a man with a mohawk with his arms in the air,a man with multicolored hair wearing a weird outfit ||| a person in a kilt and a sports jersey and a mohawk is in a store ||| punk rocker buys computer ink in the bigbox store ||| the man with the eccentric clothing and hair poses in a store,4
370614351_98b8a166b9.jpg,person_replacement,a man with a mohawk with his arms in the air,a woman with a mohawk with his arms in the air,a man with multicolored hair wearing a weird outfit ||| a person in a kilt and a sports jersey and a mohawk is in a store ||| punk rocker buys computer ink in the bigbox store ||| the man with the eccentric clothing and hair poses in a store,4
370614351_98b8a166b9.jpg,hallucination,a man with a mohawk with his arms in the air,a man with a mohawk with his arms in the air with a television,a man with multicolored hair wearing a weird outfit ||| a person in a kilt and a sports jersey and a mohawk is in a store ||| punk rocker buys computer ink in the bigbox store ||| the man with the eccentric clothing and hair poses in a store,4
811662356_f9a632b63c.jpg,original,a child stands near a fence,a child stands near a fence,a small child touches a wooden fence ||| a toddler boy stands by a wooden fence ||| a toddler in a white tshirt is touching the wooden fence ||| blond boy touching wooden wall,4
811662356_f9a632b63c.jpg,hallucination,a child stands near a fence,a child stands near a fence with a suitcase,a small child touches a wooden fence ||| a toddler boy stands by a wooden fence ||| a toddler in a white tshirt is touching the wooden fence ||| blond boy touching wooden wall,4
3547499166_67fb4af4ea.jpg,original,the three people are dancing on a wood floor in kitchen clothing,the three people are dancing on a wood floor in kitchen clothing,three dancers dancing in housekeeping clothes ||| three people dance together to prepare for a show ||| two girls and a boy perform a dance ||| two girls dressed like waitresses dance along with a man dressed as a chef,4
3547499166_67fb4af4ea.jpg,negation,the three people are dancing on a wood floor in kitchen clothing,the three people are not dancing on a wood floor in kitchen clothing,three dancers dancing in housekeeping clothes ||| three people dance together to prepare for a show ||| two girls and a boy perform a dance ||| two girls dressed like waitresses dance along with a man dressed as a chef,4
3547499166_67fb4af4ea.jpg,hallucination,the three people are dancing on a wood floor in kitchen clothing,the three people are dancing on a wood floor in kitchen clothing with a television,three dancers dancing in housekeeping clothes ||| three people dance together to prepare for a show ||| two girls and a boy perform a dance ||| two girls dressed like waitresses dance along with a man dressed as a chef,4
3682277595_55f8b16975.jpg,original,a brown and white dog trots across shallow water with his mouth open,a brown and white dog trots across shallow water with his mouth open,a brown spotted dog walks in shallow water ||| a greyhound walks in the rain through a large puddle ||| a white and brown dog is walking through the water ||| the dog walks through the water,4
3682277595_55f8b16975.jpg,object_replacement,a brown and white dog trots across shallow water with his mouth open,a brown and white cat trots across shallow water with his mouth open,a brown spotted dog walks in shallow water ||| a greyhound walks in the rain through a large puddle ||| a white and brown dog is walking through the water ||| the dog walks through the water,4
3682277595_55f8b16975.jpg,hallucination,a brown and white dog trots across shallow water with his mouth open,a brown and white dog trots across shallow water with his mouth open with a suitcase,a brown spotted dog walks in shallow water ||| a greyhound walks in the rain through a large puddle ||| a white and brown dog is walking through the water ||| the dog walks through the water,4
2528547068_7d37479b9b.jpg,original,a race car drives through a dirtcovered racetrack,a race car drives through a dirtcovered racetrack,a red car emitting smoke while on a paved track ||| a red race car pulls off the track smoking ||| a red race car travels down a road marked with red and white striped ribbons ||| a red rally car taking a slippery turn in a race,4
2528547068_7d37479b9b.jpg,object_replacement,a race car drives through a dirtcovered racetrack,a race truck drives through a dirtcovered racetrack,a red car emitting smoke while on a paved track ||| a red race car pulls off the track smoking ||| a red race car travels down a road marked with red and white striped ribbons ||| a red rally car taking a slippery turn in a race,4
2528547068_7d37479b9b.jpg,hallucination,a race car drives through a dirtcovered racetrack,a race car drives through a dirtcovered racetrack with a television,a red car emitting smoke while on a paved track ||| a red race car pulls off the track smoking ||| a red race car travels down a road marked with red and white striped ribbons ||| a red rally car taking a slippery turn in a race,4
289599470_cc665e2dfb.jpg,original,a black haired girl is eating corn on the cob,a black haired girl is eating corn on the cob,a man is eating a piece of corn on the cob ||| a man is nibbling on an ear of corn ||| a person with dark hair is eating a very large ear of corn ||| the child with black hair is eating corn on the cob,4
289599470_cc665e2dfb.jpg,person_replacement,a black haired girl is eating corn on the cob,a black haired boy is eating corn on the cob,a man is eating a piece of corn on the cob ||| a man is nibbling on an ear of corn ||| a person with dark hair is eating a very large ear of corn ||| the child with black hair is eating corn on the cob,4
289599470_cc665e2dfb.jpg,negation,a black haired girl is eating corn on the cob,a black haired girl is not eating corn on the cob,a man is eating a piece of corn on the cob ||| a man is nibbling on an ear of corn ||| a person with dark hair is eating a very large ear of corn ||| the child with black hair is eating corn on the cob,4
289599470_cc665e2dfb.jpg,hallucination,a black haired girl is eating corn on the cob,a black haired girl is eating corn on the cob with an umbrella,a man is eating a piece of corn on the cob ||| a man is nibbling on an ear of corn ||| a person with dark hair is eating a very large ear of corn ||| the child with black hair is eating corn on the cob,4
3613705104_46d854134e.jpg,original,a boy skateboards off a ramp covered in graffiti,a boy skateboards off a ramp covered in graffiti,a male skateboarder is skating in a vandalized skate park ||| a man does a jump on a skateboard surrounded by graffiti ||| a man does a skating trick off of graffitifilled stairs ||| a skateboarder skates down stairs covered in graffiti,4
3613705104_46d854134e.jpg,person_replacement,a boy skateboards off a ramp covered in graffiti,a girl skateboards off a ramp covered in graffiti,a male skateboarder is skating in a vandalized skate park ||| a man does a jump on a skateboard surrounded by graffiti ||| a man does a skating trick off of graffitifilled stairs ||| a skateboarder skates down stairs covered in graffiti,4
3613705104_46d854134e.jpg,hallucination,a boy skateboards off a ramp covered in graffiti,a boy skateboards off a ramp covered in graffiti with a helicopter,a male skateboarder is skating in a vandalized skate park ||| a man does a jump on a skateboard surrounded by graffiti ||| a man does a skating trick off of graffitifilled stairs ||| a skateboarder skates down stairs covered in graffiti,4
3232470286_903a61ea16.jpg,original,a ball is about to enter a goal at a soccer match,a ball is about to enter a goal at a soccer match,a soccer player in a white shirt kicked a goal ||| a soccer player tries to kick the ball in the goal ||| a soccer team scores a goal ||| goal attempt during a soccer game being played on green grass,4
3232470286_903a61ea16.jpg,object_replacement,a ball is about to enter a goal at a soccer match,a book is about to enter a goal at a soccer match,a soccer player in a white shirt kicked a goal ||| a soccer player tries to kick the ball in the goal ||| a soccer team scores a goal ||| goal attempt during a soccer game being played on green grass,4
3232470286_903a61ea16.jpg,hallucination,a ball is about to enter a goal at a soccer match,a ball is about to enter a goal at a soccer match with a helicopter,a soccer player in a white shirt kicked a goal ||| a soccer player tries to kick the ball in the goal ||| a soccer team scores a goal ||| goal attempt during a soccer game being played on green grass,4
2115631346_9585a479b0.jpg,original,two brown dogs are running through the snow,two brown dogs are running through the snow,two brown dogs run across a large snowy yard ||| two brown dogs running through the snow ||| two dogs race across a snowy field ||| two dogs run through a snowy field,4
2115631346_9585a479b0.jpg,action_replacement,two brown dogs are running through the snow,two brown dogs are standing in the snow,two brown dogs run across a large snowy yard ||| two brown dogs running through the snow ||| two dogs race across a snowy field ||| two dogs run through a snowy field,4
2115631346_9585a479b0.jpg,negation,two brown dogs are running through the snow,two brown dogs are not running through the snow,two brown dogs run across a large snowy yard ||| two brown dogs running through the snow ||| two dogs race across a snowy field ||| two dogs run through a snowy field,4
2115631346_9585a479b0.jpg,hallucination,two brown dogs are running through the snow,two brown dogs are running through the snow with an umbrella,two brown dogs run across a large snowy yard ||| two brown dogs running through the snow ||| two dogs race across a snowy field ||| two dogs run through a snowy field,4
1721637099_93e9ec2a2f.jpg,original,a boy laying on clothes,a boy laying on clothes,a brownhaired boy is laughing with his eyese clothes whiel lying on a pile of clothes ||| a child in a blue shirt laying on his side with his mouth open ||| a child with and adult hand ||| a little boy laughs as he is tickled,4
1721637099_93e9ec2a2f.jpg,person_replacement,a boy laying on clothes,a girl laying on clothes,a brownhaired boy is laughing with his eyese clothes whiel lying on a pile of clothes ||| a child in a blue shirt laying on his side with his mouth open ||| a child with and adult hand ||| a little boy laughs as he is tickled,4
1721637099_93e9ec2a2f.jpg,hallucination,a boy laying on clothes,a boy laying on clothes with a suitcase,a brownhaired boy is laughing with his eyese clothes whiel lying on a pile of clothes ||| a child in a blue shirt laying on his side with his mouth open ||| a child with and adult hand ||| a little boy laughs as he is tickled,4
516725192_c9cdd63878.jpg,original,a fisherman stands on the beach on a gray day,a fisherman stands on the beach on a gray day,a man holding a fishing pole and tackle box walking in from the ocean ||| a man in a yellow cap is on the beach carrying a fishing pole ||| a man with a fishing pole standing on a beach ||| a person is standing in the ocean fully clothed holding a fishing pole in one hand and a tackle box in the other,4
516725192_c9cdd63878.jpg,hallucination,a fisherman stands on the beach on a gray day,a fisherman stands on the beach on a gray day with a helicopter,a man holding a fishing pole and tackle box walking in from the ocean ||| a man in a yellow cap is on the beach carrying a fishing pole ||| a man with a fishing pole standing on a beach ||| a person is standing in the ocean fully clothed holding a fishing pole in one hand and a tackle box in the other,4
848180689_d67a1361ce.jpg,original,a girl and a woman playing with a ball in a pool,a girl and a woman playing with a ball in a pool,a woman and a little girl are playing with a ball in the pool underneath some water chutes ||| a young girl and a woman play volleyball with a beach ball ||| the mother and daughter are batting a ball in the air to each other at the water park ||| two girls in a pool one catching a ball the other has thrown,4
848180689_d67a1361ce.jpg,object_replacement,a girl and a woman playing with a ball in a pool,a girl and a woman playing with a book in a pool,a woman and a little girl are playing with a ball in the pool underneath some water chutes ||| a young girl and a woman play volleyball with a beach ball ||| the mother and daughter are batting a ball in the air to each other at the water park ||| two girls in a pool one catching a ball the other has thrown,4
848180689_d67a1361ce.jpg,person_replacement,a girl and a woman playing with a ball in a pool,a boy and a woman playing with a ball in a pool,a woman and a little girl are playing with a ball in the pool underneath some water chutes ||| a young girl and a woman play volleyball with a beach ball ||| the mother and daughter are batting a ball in the air to each other at the water park ||| two girls in a pool one catching a ball the other has thrown,4
